Lammps data file for initial configuration

2304 atoms

2 atom types

-80	80 xlo xhi
-80	80 ylo yhi
-80	80 zlo zhi
0 0 0 xy xz yz

Masses

1	25
2	0.2
Atoms

126	126	1	-48	-20	60	40
127	127	1	-48	-20	40	60
128	128	1	-48	-40	60	60
129	129	1	-48	0	-80	-80
130	130	1	-48	20	-60	-80
131	131	1	-48	20	-80	-60
132	132	1	-48	0	-60	-60
133	133	1	-48	0	-80	-40
134	134	1	-48	20	-60	-40
135	135	1	-48	20	-80	-20
136	136	1	-48	0	-60	-20
137	137	1	-48	0	-80	0
138	138	1	-48	20	-60	0
139	139	1	-48	20	-80	20
140	140	1	-48	0	-60	20
141	141	1	-48	0	-80	40
142	142	1	-48	20	-60	40
143	143	1	-48	20	-80	60
144	144	1	-48	0	-60	60
145	145	1	-48	0	-40	-80
146	146	1	-48	20	-20	-80
147	147	1	-48	20	-40	-60
148	148	1	-48	0	-20	-60
149	149	1	-48	0	-40	-40
150	150	1	-48	20	-20	-40
151	151	1	-48	20	-40	-20
152	152	1	-48	0	-20	-20
153	153	1	-48	0	-40	0
154	154	1	-48	20	-20	0
155	155	1	-48	20	-40	20
156	156	1	-48	0	-20	20
157	157	1	-48	0	-40	40
158	158	1	-48	20	-20	40
159	159	1	-48	20	-40	60
160	160	1	-48	0	-20	60
161	161	1	-48	0	0	-80
162	162	1	-48	20	20	-80
163	163	1	-48	20	0	-60
164	164	1	-48	0	20	-60
165	165	1	-48	0	0	-40
166	166	1	-48	20	20	-40
167	167	1	-48	20	0	-20
168	168	1	-48	0	20	-20
169	169	1	-48	0	0	0
170	170	1	-48	20	20	0
171	171	1	-48	20	0	20
172	172	1	-48	0	20	20
173	173	1	-48	0	0	40
174	174	1	-48	20	20	40
175	175	1	-48	20	0	60
176	176	1	-48	0	20	60
177	177	1	-48	0	40	-80
178	178	1	-48	20	60	-80
179	179	1	-48	20	40	-60
180	180	1	-48	0	60	-60
181	181	1	-48	0	40	-40
182	182	1	-48	20	60	-40
183	183	1	-48	20	40	-20
184	184	1	-48	0	60	-20
185	185	1	-48	0	40	0
186	186	1	-48	20	60	0
187	187	1	-48	20	40	20
188	188	1	-48	0	60	20
189	189	1	-48	0	40	40
190	190	1	-48	20	60	40
191	191	1	-48	20	40	60
192	192	1	-48	0	60	60
193	193	1	-48	40	-80	-80
194	194	1	-48	60	-60	-80
195	195	1	-48	60	-80	-60
196	196	1	-48	40	-60	-60
197	197	1	-48	40	-80	-40
198	198	1	-48	60	-60	-40
199	199	1	-48	60	-80	-20
200	200	1	-48	40	-60	-20
201	201	1	-48	40	-80	0
202	202	1	-48	60	-60	0
203	203	1	-48	60	-80	20
204	204	1	-48	40	-60	20
205	205	1	-48	40	-80	40
206	206	1	-48	60	-60	40
207	207	1	-48	60	-80	60
208	208	1	-48	40	-60	60
209	209	1	-48	40	-40	-80
210	210	1	-48	60	-20	-80
211	211	1	-48	60	-40	-60
212	212	1	-48	40	-20	-60
213	213	1	-48	40	-40	-40
214	214	1	-48	60	-20	-40
215	215	1	-48	60	-40	-20
216	216	1	-48	40	-20	-20
217	217	1	-48	40	-40	0
218	218	1	-48	60	-20	0
219	219	1	-48	60	-40	20
220	220	1	-48	40	-20	20
221	221	1	-48	40	-40	40
222	222	1	-48	60	-20	40
223	223	1	-48	60	-40	60
224	224	1	-48	40	-20	60
225	225	1	-48	40	0	-80
226	226	1	-48	60	20	-80
227	227	1	-48	60	0	-60
228	228	1	-48	40	20	-60
229	229	1	-48	40	0	-40
230	230	1	-48	60	20	-40
231	231	1	-48	60	0	-20
232	232	1	-48	40	20	-20
233	233	1	-48	40	0	0
234	234	1	-48	60	20	0
235	235	1	-48	60	0	20
236	236	1	-48	40	20	20
237	237	1	-48	40	0	40
238	238	1	-48	60	20	40
239	239	1	-48	60	0	60
240	240	1	-48	40	20	60
241	241	1	-48	40	40	-80
242	242	1	-48	60	60	-80
243	243	1	-48	60	40	-60
244	244	1	-48	40	60	-60
245	245	1	-48	40	40	-40
246	246	1	-48	60	60	-40
247	247	1	-48	60	40	-20
248	248	1	-48	40	60	-20
249	249	1	-48	40	40	0
250	250	1	-48	60	60	0
251	251	1	-48	60	40	20
252	252	1	-48	40	60	20
253	253	1	-48	40	40	40
254	254	1	-48	60	60	40
255	255	1	-48	60	40	60
256	256	1	-48	40	60	60
257	257	2	6	51.0693	-18.4763	62.217
258	258	2	6	-49.182	-27.7053	6.41931
259	259	2	6	-5.52606	18.1039	-23.0936
260	260	2	6	68.5478	62.9264	19.171
261	261	2	6	31.8983	-57.91	14.6871
262	262	2	6	-58.5919	45.4516	-55.5581
263	263	2	6	-17.4527	-59.7527	-63.0258
264	264	2	6	-45.9519	50.9015	15.5718
265	265	2	6	-33.8191	19.4582	71.7529
266	266	2	6	-34.3674	-17.5643	59.0786
267	267	2	6	-25.0165	46.005	63.3681
268	268	2	6	-69.1182	68.095	-66.5753
269	269	2	6	-50.0146	23.4634	58.8763
270	270	2	6	-25.5727	-69.9893	-8.59853
271	271	2	6	-70.157	71.4189	60.7445
272	272	2	6	52.7435	-21.4677	24.1649
273	273	2	6	-73.8723	-11.7285	65.3663
274	274	2	6	65.2063	32.4686	19.8367
275	275	2	6	-24.7684	27.3064	-54.108
276	276	2	6	-11.3437	57.2917	49.3554
277	277	2	6	-28.4674	59.3661	-25.3438
278	278	2	6	27.1205	69.209	11.8279
279	279	2	6	22.5394	53.9535	-11.4287
280	280	2	6	64.1393	-17.8439	47.1036
281	281	2	6	26.7381	62.1116	-46.3313
282	282	2	6	68.2394	63.54	-56.965
283	283	2	6	57.4457	20.0086	-12.6153
284	284	2	6	16.6571	-32.0366	-10.2628
285	285	2	6	-50.7448	6.80523	-15.0258
286	286	2	6	-53.5413	61.4614	-63.9053
287	287	2	6	-60.3322	73.6213	65.8606
288	288	2	6	26.7734	-20.2226	-22.4885
289	289	2	6	-34.111	11.1802	-56.2272
290	290	2	6	34.2152	-60.4259	-54.4001
291	291	2	6	-68.3734	68.2162	-71.8054
292	292	2	6	-52.5111	34.2941	22.4239
293	293	2	6	70.9152	19.7555	-65.417
294	294	2	6	-58.9552	-67.7958	-69.0946
295	295	2	6	-48.0738	-8.01841	47.8697
296	296	2	6	9.43771	-71.8975	-55.3821
297	297	2	6	-48.1247	58.8331	-60.4269
298	298	2	6	-71.567	55.8042	-68.7167
299	299	2	6	63.9988	12.6472	-51.8619
300	300	2	6	-54.5515	-18.8963	62.4322
301	301	2	6	47.8724	-23.9811	6.18766
302	302	2	6	10.3911	-9.39817	27.2324
303	303	2	6	-64.4562	-32.53	74.7876
304	304	2	6	10.0075	56.9077	18.1099
305	305	2	6	-74.4743	49.9852	64.3587
306	306	2	6	56.2303	49.6419	72.7917
307	307	2	6	60.9251	73.4409	24.0333
308	308	2	6	-54.421	49.4818	58.676
309	309	2	6	-67.9888	21.3543	18.1988
310	310	2	6	29.2967	-30.5687	-28.7108
311	311	2	6	-68.4309	18.7593	-45.1096
312	312	2	6	21.5766	71.5487	5.19267
313	313	2	6	32.2059	-62.3282	-6.44859
314	314	2	6	12.4362	67.3136	-9.65686
315	315	2	6	-27.5292	52.2388	-12.2159
316	316	2	6	-26.1889	13.3631	49.986
317	317	2	6	25.3743	-32.4269	31.0856
318	318	2	6	-51.5213	17.0044	-73.6252
319	319	2	6	-15.4185	28.5735	25.1341
320	320	2	6	19.4719	-25.8499	-51.1989
321	321	2	6	15.0205	17.8366	33.9938
322	322	2	6	-28.7736	-48.4548	63.6626
323	323	2	6	26.822	21.8883	-66.3276
324	324	2	6	56.8719	27.0355	-65.3765
325	325	2	6	-62.641	-23.5903	9.96372
326	326	2	6	12.541	23.9828	-34.9507
327	327	2	6	-28.5758	-50.3988	73.5607
328	328	2	6	49.073	-28.2893	-50.6406
329	329	2	6	-11.9065	69.5474	63.3531
330	330	2	6	29.0558	-61.1017	26.9826
331	331	2	6	-20.1222	67.116	62.9386
332	332	2	6	54.4591	-48.2465	5.49456
333	333	2	6	-33.623	61.1695	61.9043
334	334	2	6	56.3407	9.88713	-54.6099
335	335	2	6	54.8743	-7.6687	52.435
336	336	2	6	-34.5957	-51.8543	26.7318
337	337	2	6	33.4978	-58.3069	14.085
338	338	2	6	50.7488	32.9833	-52.1996
339	339	2	6	-45.3734	-61.0836	-58.4348
340	340	2	6	-23.771	-29.3301	65.3757
341	341	2	6	61.7236	17.0469	50.5451
342	342	2	6	47.6279	-27.7444	-18.485
343	343	2	6	22.7777	14.9857	-56.4081
344	344	2	6	-68.683	-63.1757	20.9644
345	345	2	6	-23.2787	-28.3038	-65.7808
346	346	2	6	-13.3369	65.7812	11.037
347	347	2	6	22.7645	-55.4655	57.7537
348	348	2	6	17.6038	-47.5764	6.97946
349	349	2	6	-13.5129	49.4705	-18.4754
350	350	2	6	-29.1419	33.7802	19.63
351	351	2	6	73.6358	-27.2341	60.0194
352	352	2	6	-58.7724	-15.9171	-34.1862
353	353	2	6	-62.1118	55.0234	32.4769
354	354	2	6	-72.3307	-9.9396	73.8889
355	355	2	6	30.4338	-47.1023	-6.07254
356	356	2	6	54.9683	-65.3486	-64.4687
357	357	2	6	-20.2682	-32.925	22.5107
358	358	2	6	46.2189	-59.4545	-71.9647
359	359	2	6	-71.6661	-8.59637	27.9639
360	360	2	6	-10.9606	-61.4186	11.9833
361	361	2	6	10.267	12.8271	-23.541
362	362	2	6	-32.5315	58.6408	-5.65279
363	363	2	6	-53.508	15.1177	16.5524
364	364	2	6	13.0066	49.4501	-69.0659
365	365	2	6	-64.5814	64.1015	-53.5347
366	366	2	6	48.976	-34.6307	-24.2779
367	367	2	6	57.0113	-26.2969	47.1258
368	368	2	6	22.8268	-74.3329	17.6504
369	369	2	6	50.4322	-31.9276	-45.5225
370	370	2	6	-49.1088	15.541	-62.8817
371	371	2	6	25.2384	32.236	-48.745
372	372	2	6	-17.4147	-30.7573	-12.2947
373	373	2	6	-19.8233	-55.8631	6.64205
374	374	2	6	-20.6865	-20.3819	-32.3564
375	375	2	6	21.3468	6.16136	63.4562
376	376	2	6	27.0139	46.3265	28.8643
377	377	2	6	-31.3357	20.7587	51.6499
378	378	2	6	16.4777	20.26	-17.4894
379	379	2	6	-23.5039	32.1433	45.0959
380	380	2	6	25.7387	-56.1514	-74.8687
381	381	2	6	-70.0845	26.9726	-50.7318
382	382	2	6	16.5575	29.247	8.58165
383	383	2	6	-32.3827	22.2374	53.7786
384	384	2	6	-51.7389	-26.7487	24.1051
385	385	2	6	57.1255	21.9156	-31.1362
386	386	2	6	58.0622	-50.9427	-55.4863
387	387	2	6	49.3173	25.402	61.0505
388	388	2	6	-50.1866	-18.4547	30.1464
389	389	2	6	55.5521	5.39395	65.4676
390	390	2	6	64.5458	6.0251	65.6135
391	391	2	6	6.20067	66.5041	47.0056
392	392	2	6	12.7416	22.5233	65.9929
393	393	2	6	-29.3715	56.3923	11.9084
394	394	2	6	19.4923	14.2831	-6.59198
395	395	2	6	-53.9551	54.9533	56.1913
396	396	2	6	23.6486	-15.6527	15.469
397	397	2	6	13.1162	20.7138	-56.8587
398	398	2	6	10.3274	-74.8577	29.342
399	399	2	6	49.887	-62.4269	-72.434
400	400	2	6	47.0388	-19.9933	19.4744
401	401	2	6	-9.46891	-57.5388	-15.5599
402	402	2	6	-16.5444	31.9451	9.5005
403	403	2	6	46.8197	10.8984	-10.3082
404	404	2	6	-5.53162	-70.8392	-68.4154
405	405	2	6	19.9595	13.1756	-45.274
406	406	2	6	-45.7131	18.3179	64.068
407	407	2	6	-7.79505	-11.5844	52.6915
408	408	2	6	68.6153	68.0301	60.2574
409	409	2	6	-27.9632	-45.8148	-5.50201
410	410	2	6	68.172	-7.2777	57.9536
411	411	2	6	70.8952	-51.3326	-8.54592
412	412	2	6	61.1459	70.3067	-28.2321
413	413	2	6	-17.2289	7.48238	6.49391
414	414	2	6	17.058	-50.1997	-5.4381
415	415	2	6	-23.8236	22.0053	62.9775
416	416	2	6	-47.1321	14.6206	55.0076
417	417	2	6	-62.8747	-21.7253	-48.9556
418	418	2	6	20.8571	12.4599	25.5424
419	419	2	6	13.0291	-70.8178	7.496
420	420	2	6	7.92432	-26.3607	64.096
421	421	2	6	13.8226	58.4027	65.5905
422	422	2	6	-53.0019	-10.1149	19.6854
423	423	2	6	70.6463	-55.7675	-34.3093
424	424	2	6	57.6239	-22.8996	60.3113
425	425	2	6	-5.77432	67.6759	-60.9172
426	426	2	6	55.0459	17.2183	32.1119
427	427	2	6	64.2282	-51.2857	-53.9222
428	428	2	6	-48.3356	17.6755	-52.5067
429	429	2	6	-60.2396	67.7202	-54.9114
430	430	2	6	-61.2817	-7.95175	21.173
431	431	2	6	62.7744	-64.2663	15.8194
432	432	2	6	-68.9931	-18.5756	-11.8928
433	433	2	6	-34.2643	62.3329	8.32166
434	434	2	6	-50.2494	-74.5842	-12.6324
435	435	2	6	46.969	-24.4042	-74.436
436	436	2	6	-48.6523	23.2395	29.1668
437	437	2	6	-28.8919	58.7376	20.887
438	438	2	6	-26.7287	-72.1738	45.3195
439	439	2	6	28.9992	26.3798	61.0532
440	440	2	6	-31.1814	-33.5224	46.2618
441	441	2	6	-50.5061	12.2133	-71.6635
442	442	2	6	-64.1732	-55.4651	-58.7574
443	443	2	6	11.9025	-70.9438	58.7703
444	444	2	6	67.4983	-71.2605	64.3343
445	445	2	6	-6.8282	11.5737	-53.6614
446	446	2	6	11.1953	-5.68867	47.2256
447	447	2	6	64.4665	10.831	33.786
448	448	2	6	18.8392	65.3168	-25.7828
449	449	2	6	-47.9086	-17.4463	-32.0817
450	450	2	6	26.065	20.6409	-10.8391
451	451	2	6	29.6971	-28.0688	-46.5343
452	452	2	6	26.6375	51.8392	52.9761
453	453	2	6	13.719	-29.8495	24.2018
454	454	2	6	52.288	-68.5752	58.8108
455	455	2	6	15.3801	48.1276	69.5973
456	456	2	6	34.9325	-26.3423	-23.849
457	457	2	6	-73.1492	-34.3099	30.4889
458	458	2	6	47.9428	-7.07454	-67.7918
459	459	2	6	-50.2066	64.0474	-73.2304
460	460	2	6	-66.8319	30.9714	15.3536
461	461	2	6	-65.5141	70.0042	55.3252
462	462	2	6	-54.0893	-5.75221	10.2636
463	463	2	6	34.8881	63.9212	-64.961
464	464	2	6	67.6439	-64.1691	46.3199
465	465	2	6	-65.1733	-52.9651	66.2834
466	466	2	6	-64.9177	73.0529	51.8626
467	467	2	6	-26.7198	28.0243	-8.78379
468	468	2	6	-12.2339	22.0285	-29.4586
469	469	2	6	13.6768	-59.7237	-67.3227
470	470	2	6	-21.0324	-58.6348	22.9409
471	471	2	6	-62.1444	57.3866	10.8621
472	472	2	6	-47.1053	24.2588	-31.2744
473	473	2	6	67.1426	-60.9545	-74.0307
474	474	2	6	-17.7092	-46.9958	-9.38663
475	475	2	6	-55.0147	-31.9135	-12.3337
476	476	2	6	21.3667	-60.3094	-7.93595
477	477	2	6	-66.8672	26.8096	61.9953
478	478	2	6	55.2828	-70.2229	-72.6395
479	479	2	6	-52.3673	64.7471	-62.9142
480	480	2	6	-19.4726	13.0058	19.5919
481	481	2	6	29.253	-16.5681	48.2984
482	482	2	6	10.1178	63.762	-45.4108
483	483	2	6	-21.6247	-20.4255	-64.7915
484	484	2	6	46.0416	-19.5777	65.7323
485	485	2	6	52.4864	49.708	31.4513
486	486	2	6	19.0918	17.4467	10.2948
487	487	2	6	24.8072	13.5542	-58.3159
488	488	2	6	-57.5451	-49.4399	51.7079
489	489	2	6	34.7086	-51.2921	24.0063
490	490	2	6	-31.1736	-63.5301	58.5955
491	491	2	6	-64.0516	-5.15477	-48.8431
492	492	2	6	22.5923	67.7322	-45.3809
493	493	2	6	66.0705	-57.8295	-34.0422
494	494	2	6	7.51715	20.5451	56.2526
495	495	2	6	25.1434	18.1801	49.8785
496	496	2	6	46.8275	12.1035	16.3428
497	497	2	6	-68.0265	57.2814	-53.0553
498	498	2	6	-52.0781	-23.8734	-10.8853
499	499	2	6	-20.9212	21.0135	-64.293
500	500	2	6	-29.189	55.6326	14.7857
501	501	2	6	-63.7488	45.7031	-17.791
502	502	2	6	-22.7798	-18.4988	13.5445
503	503	2	6	-69.3554	60.6416	-12.5769
504	504	2	6	57.4721	25.2765	-8.13834
505	505	2	6	-6.42435	-34.3806	9.96848
506	506	2	6	-33.0177	-60.3315	-5.09574
507	507	2	6	-49.9722	53.9831	-59.1915
508	508	2	6	-34.2652	-51.2059	60.5204
509	509	2	6	-34.9547	46.1442	21.4766
510	510	2	6	27.2542	-52.6356	-73.0222
511	511	2	6	69.7158	-62.3776	54.3573
512	512	2	6	-47.668	24.1937	-7.32978
513	513	2	6	49.2532	59.2025	31.0573
514	514	2	6	-16.7783	-49.8151	50.7258
515	515	2	6	-55.8652	25.0891	-29.4791
516	516	2	6	-25.8374	-8.67061	19.8974
517	517	2	6	31.8663	-8.22948	-50.1057
518	518	2	6	28.1658	-10.7208	21.8815
519	519	2	6	-45.8118	-25.5054	-13.4798
520	520	2	6	-26.4109	-72.1273	-65.2861
521	521	2	6	46.2594	57.126	73.9164
522	522	2	6	-51.8987	-23.9575	-11.5175
523	523	2	6	53.1904	26.5633	-19.7374
524	524	2	6	-58.1073	-13.4575	-63.8711
525	525	2	6	13.6632	70.9603	-62.9596
526	526	2	6	55.578	-55.1454	45.2062
527	527	2	6	-31.1428	-18.2733	-8.9123
528	528	2	6	71.3266	69.5655	-66.1896
529	529	2	6	-71.7206	60.0698	60.3253
530	530	2	6	-73.8041	-14.6136	-51.3271
531	531	2	6	-45.7029	17.1554	-68.5125
532	532	2	6	-8.00773	-16.1994	-8.2499
533	533	2	6	13.885	50.3431	7.87897
534	534	2	6	-48.4518	45.3034	24.9194
535	535	2	6	-68.8738	70.158	-5.87444
536	536	2	6	-20.0166	-24.1153	65.2133
537	537	2	6	63.0287	-63.894	60.5398
538	538	2	6	56.5943	-50.0836	63.7391
539	539	2	6	64.8737	-66.0138	48.0644
540	540	2	6	71.0696	-50.6333	17.8928
541	541	2	6	-74.3066	32.6043	-25.3212
542	542	2	6	56.0364	6.22707	25.3398
543	543	2	6	69.4027	17.3533	19.4978
544	544	2	6	-12.4718	-23.2585	64.3654
545	545	2	6	-64.5115	-34.5951	-50.9795
546	546	2	6	33.8334	-20.6089	28.903
547	547	2	6	58.7637	58.2697	-52.4347
548	548	2	6	19.715	-56.8761	64.3591
549	549	2	6	25.4083	55.7282	5.44476
550	550	2	6	-55.7885	49.265	-45.2154
551	551	2	6	-62.3859	-9.38174	54.2823
552	552	2	6	5.14237	-8.04504	53.6648
553	553	2	6	61.8839	-19.6796	69.1533
554	554	2	6	-52.8348	-50.7199	-23.8144
555	555	2	6	63.1136	17.9493	-22.7295
556	556	2	6	16.0166	-20.9073	28.2782
557	557	2	6	21.4102	16.6373	28.216
558	558	2	6	59.6752	25.3499	32.9401
559	559	2	6	-7.55471	-52.4416	-29.2724
560	560	2	6	-27.8935	19.5134	-51.6076
561	561	2	6	-58.4543	-14.8445	-46.8861
562	562	2	6	-19.8961	-59.7725	-57.3884
563	563	2	6	59.9406	51.6816	-14.9209
564	564	2	6	-5.6114	-65.571	-7.70305
565	565	2	6	66.8339	57.3931	19.8554
566	566	2	6	-46.5004	-10.046	-8.51011
567	567	2	6	-32.7975	11.4997	56.6454
568	568	2	6	71.6036	21.9865	20.5439
569	569	2	6	73.6568	-19.212	-29.6976
570	570	2	6	19.3184	54.8143	11.1489
571	571	2	6	-64.4578	68.3381	-29.4942
572	572	2	6	9.93078	-73.2329	64.1602
573	573	2	6	-13.3419	-58.3402	30.0268
574	574	2	6	13.1497	47.7799	-6.2049
575	575	2	6	-60.2184	-53.9104	64.3797
576	576	2	6	6.8776	-34.5367	-49.804
577	577	2	6	-62.5036	33.455	16.0795
578	578	2	6	-46.9614	25.7931	66.5853
579	579	2	6	32.5602	33.388	-32.266
580	580	2	6	20.7205	-55.9539	-65.9398
581	581	2	6	54.0729	-29.6596	-20.47
582	582	2	6	55.3022	-57.8798	53.3251
583	583	2	6	-19.1521	65.5037	73.1067
584	584	2	6	6.93747	30.544	61.4864
585	585	2	6	-62.1849	-55.8314	-31.9889
586	586	2	6	-74.5339	21.0174	-5.29642
587	587	2	6	31.2592	11.6027	-12.1806
588	588	2	6	-31.0093	9.40701	-67.4601
589	589	2	6	-6.9632	23.4672	54.9202
590	590	2	6	-28.8903	73.8076	-49.5882
591	591	2	6	-60.0721	-64.2247	11.2597
592	592	2	6	-70.5684	-67.118	-57.8029
593	593	2	6	74.3684	-57.463	8.02327
594	594	2	6	-15.798	13.4893	-10.0617
595	595	2	6	58.9056	-31.2515	-74.459
596	596	2	6	-55.4215	-25.4683	33.9855
597	597	2	6	49.1079	47.5685	-18.5472
598	598	2	6	28.0281	-57.3218	-20.7396
599	599	2	6	66.4783	-26.91	-73.7464
600	600	2	6	64.3497	8.61986	-60.8644
601	601	2	6	-69.4532	-27.4045	-62.496
602	602	2	6	-29.441	-63.4216	58.5823
603	603	2	6	61.4992	24.243	-24.5625
604	604	2	6	7.14859	-19.0215	31.7271
605	605	2	6	5.38815	-10.2873	-21.504
606	606	2	6	7.07882	51.1654	-69.4759
607	607	2	6	29.757	-45.5741	-73.153
608	608	2	6	33.6141	-72.744	71.1967
609	609	2	6	-33.766	-53.6084	-74.2565
610	610	2	6	18.8295	-23.6974	20.9071
611	611	2	6	-47.8203	34.9565	-18.6768
612	612	2	6	-66.8351	-59.1665	64.768
613	613	2	6	-8.3391	27.9123	-18.3307
614	614	2	6	74.3593	-11.4837	31.9734
615	615	2	6	10.4434	-16.2869	-10.5434
616	616	2	6	21.0369	45.7592	-19.5552
617	617	2	6	8.66719	-71.3559	-74.6481
618	618	2	6	-74.3035	-28.6227	-12.9803
619	619	2	6	-15.4578	7.85313	67.9985
620	620	2	6	56.2031	31.9319	-17.6119
621	621	2	6	21.4347	30.2913	65.5755
622	622	2	6	-66.049	-13.7353	-11.5279
623	623	2	6	67.1207	-66.491	-34.4156
624	624	2	6	-6.04624	54.2515	45.5239
625	625	2	6	19.0984	13.1245	5.00213
626	626	2	6	-52.7265	64.5018	72.0218
627	627	2	6	-49.4961	-26.956	-57.4976
628	628	2	6	-46.7529	54.4344	15.6351
629	629	2	6	-10.925	8.72562	5.21062
630	630	2	6	74.9903	-70.7705	-12.5375
631	631	2	6	-29.9167	71.8109	15.6676
632	632	2	6	32.6908	74.9252	-6.08082
633	633	2	6	-62.9824	-60.6608	-72.767
634	634	2	6	-72.1589	-5.20501	-19.1149
635	635	2	6	7.1297	17.2974	14.1321
636	636	2	6	-25.23	-46.2327	-71.5426
637	637	2	6	-29.1289	-72.5523	48.2074
638	638	2	6	-24.4387	-5.08984	-57.7094
639	639	2	6	-28.6279	-71.9371	74.8068
640	640	2	6	10.2776	-27.105	29.6168
641	641	2	6	17.1861	7.52543	-64.0189
642	642	2	6	-57.657	-61.3449	33.2785
643	643	2	6	-6.57485	-46.9897	70.2424
644	644	2	6	33.2203	12.1413	-31.0846
645	645	2	6	5.42762	67.7026	27.7183
646	646	2	6	-10.3234	-28.8624	25.554
647	647	2	6	61.4152	15.032	47.8223
648	648	2	6	19.6352	-23.5101	-20.6522
649	649	2	6	-7.10523	71.4281	25.905
650	650	2	6	-46.4497	67.3727	66.7706
651	651	2	6	48.8396	-71.8864	-52.0835
652	652	2	6	-72.3832	51.8208	17.593
